comment_sentence_id,class,comment_sentence,partition,instance_type,category
1482,GtRlCommitAndTagReleaseAction,i execute a commit of the current changes staged for commit and push a tag corresponding to the version number of the repository release.,0,0,Keyimplementationpoints
1489,GtRlMajorVersionComputation,i increment the major number of a semantic version.,0,0,Keyimplementationpoints
1490,GtRlMajorVersionComputation,i reset both the patch and minor parts of the version number to zero.,0,0,Keyimplementationpoints
1498,GtRlNode,i am an abstraction for a type of dependency in the loading configuration of a system.,0,0,Keyimplementationpoints
1501,GtRlReleaseConfiguration,i model options for configuring how releases are performed.,0,0,Keyimplementationpoints
1502,GtRlReleaseConfiguration,i am used by a class gtrlreleasebuilder to create a new release.,0,0,Keyimplementationpoints
1503,GtRlReleaseConfiguration,"users can configure default options that apply to all repositories from a release, or configure options for individual repositories.",0,0,Keyimplementationpoints
1504,GtRlReleaseConfiguration,my main api methods for setting other default options are,0,0,Keyimplementationpoints
1505,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #defaultreleasebranchname the branch name on which to perform the release.,0,0,Keyimplementationpoints
1506,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #defaultversioncomputation the strategy for computing the next version number in case a version already exists.,0,0,Keyimplementationpoints
1507,GtRlReleaseConfiguration,these are subclasses of class gtrlsemanticversioncomputation,0,0,Keyimplementationpoints
1508,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #defaultversionnumber the version number to use in case there are no previous releases in a repository.,0,0,Keyimplementationpoints
1509,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #forcenewrelease force a new release in a repository even if there no new changes in that repository and all dependencies did not change.,0,0,Keyimplementationpoints
1524,GtSnippetRequest,i am sent by snippet widget looks when they request to receive a snippet model from the widget model,0,0,Keyimplementationpoints
1528,SpartaCairoTextMetrics,i store the extents of a single glyph or a string of glyphs in user space coordinates.,0,0,Keyimplementationpoints
1545,SpartaCanvas,spartacanvas,0,0,Keyimplementationpoints
1546,SpartaCanvas,i represent a sparta canvas and provide an api to perform various drawing operations.,0,0,Keyimplementationpoints
1547,SpartaCanvas,i define an abstract api of sparta canvas that all concrete implementations must have.,0,0,Keyimplementationpoints
1548,SpartaCanvas,overview,0,0,Keyimplementationpoints
1549,SpartaCanvas,my main responsibility is to create and provide backend specific builders and various objects.,0,0,Keyimplementationpoints
1550,SpartaCanvas,in order to create and perform a drawing operation users should rely on corresponding builder.,0,0,Keyimplementationpoints
1551,SpartaCanvas,for example if one wants to fill a path with a paint she needs to send #fill message to canvas to get a fill builder painter .,0,0,Keyimplementationpoints
1552,SpartaCanvas,there is a separate builder for every single operation.,0,0,Keyimplementationpoints
1553,SpartaCanvas,they can be found in api protocol.,0,0,Keyimplementationpoints
1554,SpartaCanvas,i m also responsible for creation of filter primitives filter types that are used with filter operation.,0,0,Keyimplementationpoints
1555,SpartaCanvas,they can be found in filters protocol.,0,0,Keyimplementationpoints
1556,SpartaCanvas,i am polymorphic with spartasurface .,0,0,Keyimplementationpoints
1557,SpartaCanvas,public api and key messages,0,0,Keyimplementationpoints
1558,SpartaCanvas,fill create a builder of fill drawing operation,0,0,Keyimplementationpoints
1559,SpartaCanvas,stroke create a builder of stroke drawing operation,0,0,Keyimplementationpoints
1560,SpartaCanvas,path create a path builder,0,0,Keyimplementationpoints
1561,SpartaCanvas,"paint create a paint builder linear, radial gradients",0,0,Keyimplementationpoints
1562,SpartaCanvas,clip create a builder to clip canvas by path or rectangle,0,0,Keyimplementationpoints
1563,SpartaCanvas,transform create a builder to transform canvas,0,0,Keyimplementationpoints
1564,SpartaCanvas,font create a font build helper,0,0,Keyimplementationpoints
1565,SpartaCanvas,text create a text rendering builder,0,0,Keyimplementationpoints
1566,SpartaCanvas,filter create a builder of filter drawing operation,0,0,Keyimplementationpoints
543,BlLocalImageCacheTest,this class contains tests,0,0,Keyimplementationpoints
1567,SpartaCanvas,mask create a builder of masking draw operation,0,0,Keyimplementationpoints
1568,SpartaCanvas,bitmap create a bitmap factory,0,0,Keyimplementationpoints
545,BlMatrix2D,i represent a matrix used for 2d affine transformations.,0,0,Keyimplementationpoints
1569,SpartaCanvas,"shape create a common shapes factory ellipse, rounded rectangle, etc",0,0,Keyimplementationpoints
1570,SpartaCanvas,filters create a common filters factory,0,0,Keyimplementationpoints
1571,SpartaCanvas,extent get my size width@height,0,0,Keyimplementationpoints
1572,SpartaCanvas,similar to create an empty canvas of size anextent and of the same type and format,0,0,Keyimplementationpoints
1573,SpartaCanvas,asform to rasterize myself and return resulting image as form,0,0,Keyimplementationpoints
1576,SpartaCanvas,example,0,0,Keyimplementationpoints
1577,SpartaCanvas,create an empty canvas of size 400@250,0,0,Keyimplementationpoints
1578,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
1579,SpartaCanvas,canvas spartacanvas extent 400@250.,0,0,Keyimplementationpoints
556,BlMatrixDecomposition,i represent a matrix decomposition in components.,0,0,Keyimplementationpoints
1580,SpartaCanvas,https github^com syrel sparta raw master images spartacanvas 01 empty^png label emptycanvas,0,0,Keyimplementationpoints
1581,SpartaCanvas,create a triangle vector path,0,0,Keyimplementationpoints
1582,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
1583,SpartaCanvas,triangle canvas path,0,0,Keyimplementationpoints
1584,SpartaCanvas,moveto 100@0,0,0,Keyimplementationpoints
1585,SpartaCanvas,lineto 200@200,0,0,Keyimplementationpoints
1586,SpartaCanvas,lineto 0@200,0,0,Keyimplementationpoints
1587,SpartaCanvas,close,0,0,Keyimplementationpoints
1588,SpartaCanvas,finish.,0,0,Keyimplementationpoints
1589,SpartaCanvas,https github^com syrel sparta raw master images spartacanvas 02 triangle path^png label trianglepath,0,0,Keyimplementationpoints
1590,SpartaCanvas,create a linear gradient,0,0,Keyimplementationpoints
1591,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
1592,SpartaCanvas,lineargradient canvas paint lineargradient,0,0,Keyimplementationpoints
1593,SpartaCanvas,begin 50@100,0,0,Keyimplementationpoints
1594,SpartaCanvas,end 150@200,0,0,Keyimplementationpoints
1595,SpartaCanvas,stops 0 color red.,0,0,Keyimplementationpoints
1596,SpartaCanvas,1 color blue .,0,0,Keyimplementationpoints
1597,SpartaCanvas,apply translation to place trangle in the center,0,0,Keyimplementationpoints
1598,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
1599,SpartaCanvas,canvas transform,0,0,Keyimplementationpoints
1600,SpartaCanvas,push,0,0,Keyimplementationpoints
1601,SpartaCanvas,translateby 100@25,0,0,Keyimplementationpoints
1602,SpartaCanvas,apply.,0,0,Keyimplementationpoints
1603,SpartaCanvas,fill previously created path fith linear gradient,0,0,Keyimplementationpoints
580,BlMatrixTransformation,i am an affine transformation that is directly defined by transformation matrix,0,0,Keyimplementationpoints
1604,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
1605,SpartaCanvas,canvas fill,0,0,Keyimplementationpoints
582,BlMeasurementUnspecifiedMode,i represent a concrete implementation of unspecified measurement mode.,0,0,Keyimplementationpoints
1606,SpartaCanvas,paint lineargradient,0,0,Keyimplementationpoints
583,BlMeasurementUnspecifiedMode,for more information see class comment of blmeasurementmode,0,0,Keyimplementationpoints
1607,SpartaCanvas,path triangle,0,0,Keyimplementationpoints
1608,SpartaCanvas,draw.,0,0,Keyimplementationpoints
1609,SpartaCanvas,https github^com syrel sparta raw master images spartacanvas 03 fill path^png label fillpath,0,0,Keyimplementationpoints
586,BlMorphicHostSpace,i am a host space created by blmorphichost.,0,0,Keyimplementationpoints
1610,SpartaCanvas,stroke triangle with blue color,0,0,Keyimplementationpoints
587,BlMorphicHostSpace,i make it possible to embed bloc space within arbitrary morphs.,0,0,Keyimplementationpoints
1611,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
1612,SpartaCanvas,canvas stroke,0,0,Keyimplementationpoints
1613,SpartaCanvas,paint color blue,0,0,Keyimplementationpoints
1614,SpartaCanvas,path triangle,0,0,Keyimplementationpoints
591,BlMorphicSpaceHostMorph,i act as a space host for a bloc space,0,0,Keyimplementationpoints
1615,SpartaCanvas,width 6,0,0,Keyimplementationpoints
1616,SpartaCanvas,draw.,0,0,Keyimplementationpoints
1617,SpartaCanvas,https github^com syrel sparta raw master images spartacanvas 04 stroke path^png label strokepath,0,0,Keyimplementationpoints
594,BlMorphicWindowHost,i am a concrete implementation of a blhost that allows users to open host bloc spaces within moprhic windows,0,0,Keyimplementationpoints
1618,SpartaCanvas,restore transformation matrix,0,0,Keyimplementationpoints
1619,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
1621,SpartaCanvas,create a gaussian blur filter,0,0,Keyimplementationpoints
1622,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
599,BlMorphicWindowOpenedEvent,i am fired by morphic host window when it is opened in the world,0,0,Keyimplementationpoints
1623,SpartaCanvas,blur canvas gaussianblurfilter,0,0,Keyimplementationpoints
1624,SpartaCanvas,stddeviation 4.,0,0,Keyimplementationpoints
1625,SpartaCanvas,apply filter on the whole canvas,0,0,Keyimplementationpoints
1626,SpartaCanvas,language smalltalk,0,0,Keyimplementationpoints
603,BlMouseMiddleButton,i am a middle mouse button.,0,0,Keyimplementationpoints
1627,SpartaCanvas,canvas filter,0,0,Keyimplementationpoints
604,BlMouseMiddleButton,often can be triggered by mouse wheel click,0,0,Keyimplementationpoints
1628,SpartaCanvas,area canvas bounds,0,0,Keyimplementationpoints
1629,SpartaCanvas,type blue,0,0,Keyimplementationpoints
1630,SpartaCanvas,draw.,0,0,Keyimplementationpoints
607,BlMouseMoveEvent,the mouse move event is fired when a pointing device usually a mouse is moved while over an element.,0,0,Keyimplementationpoints
1631,SpartaCanvas,https github^com syrel sparta raw master images spartacanvas 05 blur^png label blur,0,0,Keyimplementationpoints
610,BlMouseProcessor,i am an event processor.,0,0,Keyimplementationpoints
611,BlMouseProcessor,i convert basic events to more complex events.,0,0,Keyimplementationpoints
612,BlMouseProcessor,"for example, i generate events like click, dbl click, drag&drop, .",0,0,Keyimplementationpoints
613,BlMouseProcessor,"from mouse down, mouse up, and mouse move events.",0,0,Keyimplementationpoints
620,BlPerpendicularFractionAnchor,i am a virtual anchor that lays on a perpendicular to a line between two reference anchors.,0,0,Keyimplementationpoints
625,BlPolygon,example,0,0,Keyimplementationpoints
626,BlPolygon,blpolygon vertices,0,0,Keyimplementationpoints
627,BlPolygon,10@50.,0,0,Keyimplementationpoints
628,BlPolygon,50@20.,0,0,Keyimplementationpoints
629,BlPolygon,150@40.,0,0,Keyimplementationpoints
630,BlPolygon,180@150.,0,0,Keyimplementationpoints
631,BlPolygon,80@140,0,0,Keyimplementationpoints
639,BlRectangleShapeWithArrowExplanation,rectangle geometry with arrow pointer,0,0,Keyimplementationpoints
640,BlRectangleShapeWithArrowExplanation,"the goal of this tutorial is to create an element with an arrow like pointer in the middle of the top edge, as shown below",0,0,Keyimplementationpoints
641,BlRectangleShapeWithArrowExplanation,example blrectangleshapewitharrowexplanation #elementwithtoparrowgeometry nocode previewshow gtlivefor previewheight 250,0,0,Keyimplementationpoints
